id,http://dbpedia.org/ontology/seasonNumber,http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,http://dbpedia.org/ontology/episodeNumber,entityUrl,http://dbpedia.org/ontology/releaseDate,https://www.scads.de/movieBenchmark/ontology/job,https://www.scads.de/movieBenchmark/ontology/name,https://www.scads.de/movieBenchmark/ontology/status,https://www.scads.de/movieBenchmark/ontology/company_type
145,0,"'Mike Rowe goes on a wild goose chase - literally! After traveling to the tundra, Mike joins forces with a team of workers that round up a flock of wild geese with airplanes.",Wild Goose Chase,22,https://www.scads.de/movieBenchmark/resource/TVDB/episode334828,2007-08-27,,,,
146,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19676writers1,,writers,Anya Epstein,,
147,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode370674guestStars0,,guestStars,James Urbaniak,,
148,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19633guestStars7,,guestStars,Zadalauna Watson,,
149,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6001590guestStars0,,guestStars,Marko Lehtosalo,,
150,5,,Director's Cut,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode6608797,2017-12-05,,,,
151,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19631guestStars2,,guestStars,Pat McNamara,,
152,1,,Episode 6,6,https://www.scads.de/movieBenchmark/resource/TVDB/episode5284418,2015-07-21,,,,
153,2,,Laos - Part 3,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode4956452,2014-09-26,,,,
154,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741195dir0,,director,Jodie Foster,,
155,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode75844dir0,,director,Lee Shallat-Chemel,,
156,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6063234writers0,,writers,Matt Roller,,
157,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19682directors0,,directors,Leslie Libman,,
158,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode373860guestStars5,,guestStars,Beau Starr,,
159,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14182writers0,,writers,Robert Mitchell,,
160,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19606guestStars9,,guestStars,Fredella D. Calloway,,
161,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186497guestStars4,,guestStars,Antoinette Spolar,,
162,1,,Super Helico ~ Banzai 90,58,https://www.scads.de/movieBenchmark/resource/TVDB/episode4700726,2008-02-03,,,,
163,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person296843,,actor,Steven Rattazzi,,
164,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode379705guestStars4,,guestStars,Paul Boocock,,
165,3,"'Larry, Cheryl, Jeff and Susie encounter a ''nanny from hell'' whose reign of terror is thwarted by ten sponge cakes. Larry commits a ''penis faux pas'' after a pool party, and Richard Lewis seeks immortality from Bartlett's Quotations.",The Nanny from Hell,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode186517,2002-10-06,,,,
166,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4481717dir0,,director,Carl Franklin,,
167,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19612dir0,,director,Keith Gordon,,
168,0,,The Act of Killing,34,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646110,2013-11-06,,,,
169,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6765534guestStars1,,guestStars,Samuel L. Jackson,,
170,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/company313085network-2057247500,,,CBeebies,,network
171,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295428directors0,,directors,Timothy Hutton,,
172,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19615guestStars2,,guestStars,Joey Perillo,,
173,0,,,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode6886076,,,,,
174,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode312629guestStars3,,guestStars,Douglas Glover,,
175,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592332guestStars1,,guestStars,Elizabeth Reaser,,
176,,"'The show chronicles the weekly adventures of the Cartwright family, headed by the thrice-widowed patriarch Ben Cartwright. He had three sons, each by a different wife: the eldest was the urbane architect Adam who built the ranch house; the second was the warm and lovable giant Eric ''Hoss''; and the youngest was the hotheaded and impetuous Joseph or ''Little Joe''. Via exposition and flashback episodes and each wife was accorded a different ethnicity. The family's cook was the Chinese immigrant Hop Sing.",Bonanza,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries73378,1959-09-12,,,Ended,
177,0,,Koyomi Wind,25,https://www.scads.de/movieBenchmark/resource/TVDB/episode5484972,2016-02-06,,,,
178,2,"Koyomi is concentrated on his studies when he is interrupted by Karen who, much by his surprise, is wearing her sister Tsukihi's clothes, displaying an air more feminine than usual. Karen asks Koyomi to introduce her to Suruga knowing that she is friends with him, but he refuses without giving a reason, fearing that she would make a move on his sister. Karen then challenges his brother to a contest, making him promise to comply with her request if he loses. Koyomi then choses the contents of the challenge - she would let him brush her teeth for five minutes without resisting, which she accepts. Surprisingly, both start getting more and more aroused as Koyomi brushes Karen's teeth until Tsukihi barges in demanding an explanation. Despite fearing what punishment Tsukihi has in store for them after she leaves and Koyomi accepting defeat, Karen asks him to continue from where they stopped. ",Tsukihi Phoenix - Part 1,8,https://www.scads.de/movieBenchmark/resource/TVDB/episode4246708,2012-02-26,,,,
179,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5516672directors0,,directors,Na Young Seok,,
180,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19649guestStars4,,guestStars,Arthur Eric Hunter,,
181,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4575735guestStars0,,guestStars,Anna Kontula,,
182,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6453692writers0,,writers,Seth Kurland,,
183,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person328012,,actor,Thomas Stipsits,,
184,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode181161dir0,,director,Michael Dante DiMartino,,
185,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person365217,,actor,Aaron D. Spears ,,
186,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5505197directors0,,directors,Na Young Seok,,
187,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592332guestStars12,,guestStars,Gretchen Koerner,,
188,,"What seems like a fairy tale today may be reality tomorrow. Here we have a fairy tale of the day after tomorrow. There are no more national states, only mankind and her colonies in outer space. We settle on stars far-off, the bottom of the sea is developed as living place. With what are today unimaginable speeds, the starships of tomorrow transverse the Milky Way. One of this starships is the Orion, a little piece in the giant security system which protects the Earth from outer space threats. Let's accompany the Orion and her crew at their patrols-service on the edge of infinity... ",Raumpatrouille Orion,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries80115,1966-09-17,,,Ended,
189,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295424guestStars3,,guestStars,Marty Moreau,,
190,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1708591directors0,,directors,Theodor Grädler,,
191,1,"When Stan and Violet ask Monty to tidy his room, they suggest he turn it into a game to make it more fun. However, Monty begins to question whether it is possible to do this.",Cosmic Clean-Up,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode5646366,2016-06-24,,,,
192,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741194directors0,,directors,James Foley,,
193,1,"Hoping to bury an unsightly telephone wire dangling over their yard, Larry and Cheryl befriend a pair of bizarre neighbors who must approve the burial. The husband is an incompetent lawyer but a big Seinfeld fan, so to appease him Larry arranges to have Julia Louis-Dreyfuss come for a visit. But when the actress arrives, the lawyer is missing; he's been hired to defend Jeff in a case involving a destructive kid Jeff sponsored for a Fresh Air Fund camp. At Larry's house, Julia ends up buying a bracelet from the lawyer's wife -- the same kind Larry wanted in episode 4 -- only to later accuse Larry of stealing it after he buys a similar one for Cheryl.",The Wire,6,https://www.scads.de/movieBenchmark/resource/TVDB/episode186499,2000-11-19,,,,
194,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14188guestStars6,,guestStars,Madlyn Rhue,,
195,0,,Special Guest: Terike Haapoja,18,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646092,2013-10-02,,,,
196,,"Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.",Family Guy,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries75978,1999-01-31,,,Continuing,
197,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130741dir0,,director,Jesse Warn,,
198,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4481716writers0,,writers,Sarah Treem,,
199,2,,About Freedom,7,https://www.scads.de/movieBenchmark/resource/TVDB/episode4982482,2014-10-15,,,,
200,3,"Mike exposes the fascinating secrets behind the dirty world of special effects. He explores this very strange world as he is transformed into a real life zombie by special effects artist, Toby Sells. Also, Mike gets dirty harvesting kelp.",Special Effects Artist,15,https://www.scads.de/movieBenchmark/resource/TVDB/episode339100,2007-10-30,,,,
201,1,"The Monarch sends Dr. Girlfriend undercover to seduce Dr. Venture in order to inject him with a body-altering serum. Meanwhile, Brock is deeply depressed to he learn his secret agent license to kill has expired, but the boys are hell-bent on helping him cram for his government exam.",Mid-Life Chrysalis,8,https://www.scads.de/movieBenchmark/resource/TVDB/episode81675,2004-09-25,,,,
202,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19597dir0,,director,Barry Levinson,,
203,5,"As the team tries to control fallout from damaging testimony and leaks, everyone is under suspicion and tensions flare between Frank and Claire.",Chapter 63,11,https://www.scads.de/movieBenchmark/resource/TVDB/episode5937321,2017-05-30,,,,
204,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1708591writers0,,writers,Herbert Reinecker,,
205,0,,Special Guests: Pekka Lehto and Venla Mäntysalo,59,https://www.scads.de/movieBenchmark/resource/TVDB/episode4988874,2014-09-17,,,,
206,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode301210dir0,,director,Bryan Gordon,,
207,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19608directors1,,directors,Tom Fontana,,
208,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1129081dir0,,director,Jeff Schaffer,,
209,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19683guestStars4,,guestStars,Leeanna Saunders,,
210,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6412710dir1,,director,Shana Goldberg-Meehan,,
211,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19599directors1,,directors,Tom Fontana,,
212,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14138guestStars4,,guestStars,Natalie Trundy,,
213,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14128dir0,,director,Bernard Girard,,
214,1,"'The ''rough magic'' of William Shakespeare's onstage verse. Featured performers: John Gielgud, Peggy Ashcroft, and Ralph Richardson.","Shakespeare, 1564-1616",5,https://www.scads.de/movieBenchmark/resource/TVDB/episode4783333,1984-05-30,,,,
215,5,"A girl complains to the desk sergeant about her father's abuse of her mother. Meldrick spends the night remembering Crosetti with the Chris and Eva Thormann. Chris reflects on his own memories of the shooting incident that blinded him, the shooter is now up for parole. Bayliss with Pembleton investigate the homicide of a man shot to death in his own house. The shooter, the murdered man's wife will testify, is their daughter. The case triggers a painful memory for Tim who goes to visit his Uncle George.",Double Blind,18,https://www.scads.de/movieBenchmark/resource/TVDB/episode19669,1997-04-11,,,,
216,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186508directors0,,directors,Jeff Garlin,,
217,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14117directors0,,directors,Josef Leytes,,
218,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5264167writers0,,writers,Nic Pizzolatto,,
219,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1708711writers0,,writers,Fritz Böttger,,
220,1,,Episode 19,19,https://www.scads.de/movieBenchmark/resource/TVDB/episode5285507,2015-09-07,,,,
221,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6906132directors0,,directors,Rob Cohen,,
222,1,,Episode 1,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5284413,2015-07-06,,,,
223,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186499directors0,,directors,Larry Charles,,
224,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19633guestStars2,,guestStars,Theara J. Ward,,
