http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,http://dbpedia.org/ontology/episodeNumber,http://dbpedia.org/ontology/seasonNumber,entityUrl,http://dbpedia.org/ontology/releaseDate,https://www.scads.de/movieBenchmark/ontology/name,https://www.scads.de/movieBenchmark/ontology/job,https://www.scads.de/movieBenchmark/ontology/status,https://www.scads.de/movieBenchmark/ontology/company_type
,Director's Cut,5,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode6608797,2017-12-05,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19631guestStars2,,Pat McNamara,guestStars,,
,Episode 6,6,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5284418,2015-07-21,,,,
,Laos - Part 3,3,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode4956452,2014-09-26,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741195dir0,,Jodie Foster,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode75844dir0,,Lee Shallat-Chemel,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6063234writers0,,Matt Roller,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19682directors0,,Leslie Libman,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode373860guestStars5,,Beau Starr,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14182writers0,,Robert Mitchell,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19606guestStars9,,Fredella D. Calloway,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186497guestStars4,,Antoinette Spolar,guestStars,,
,Super Helico ~ Banzai 90,58,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode4700726,2008-02-03,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person296843,,Steven Rattazzi,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode379705guestStars4,,Paul Boocock,guestStars,,
"'Larry, Cheryl, Jeff and Susie encounter a ''nanny from hell'' whose reign of terror is thwarted by ten sponge cakes. Larry commits a ''penis faux pas'' after a pool party, and Richard Lewis seeks immortality from Bartlett's Quotations.",The Nanny from Hell,4,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode186517,2002-10-06,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4481717dir0,,Carl Franklin,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19612dir0,,Keith Gordon,director,,
,The Act of Killing,34,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646110,2013-11-06,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6765534guestStars1,,Samuel L. Jackson,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/company313085network-2057247500,,CBeebies,,,network
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295428directors0,,Timothy Hutton,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19615guestStars2,,Joey Perillo,guestStars,,
,,4,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode6886076,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode312629guestStars3,,Douglas Glover,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592332guestStars1,,Elizabeth Reaser,guestStars,,
"'The show chronicles the weekly adventures of the Cartwright family, headed by the thrice-widowed patriarch Ben Cartwright. He had three sons, each by a different wife: the eldest was the urbane architect Adam who built the ranch house; the second was the warm and lovable giant Eric ''Hoss''; and the youngest was the hotheaded and impetuous Joseph or ''Little Joe''. Via exposition and flashback episodes and each wife was accorded a different ethnicity. The family's cook was the Chinese immigrant Hop Sing.",Bonanza,,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries73378,1959-09-12,,,Ended,
,Koyomi Wind,25,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode5484972,2016-02-06,,,,
"Koyomi is concentrated on his studies when he is interrupted by Karen who, much by his surprise, is wearing her sister Tsukihi's clothes, displaying an air more feminine than usual. Karen asks Koyomi to introduce her to Suruga knowing that she is friends with him, but he refuses without giving a reason, fearing that she would make a move on his sister. Karen then challenges his brother to a contest, making him promise to comply with her request if he loses. Koyomi then choses the contents of the challenge - she would let him brush her teeth for five minutes without resisting, which she accepts. Surprisingly, both start getting more and more aroused as Koyomi brushes Karen's teeth until Tsukihi barges in demanding an explanation. Despite fearing what punishment Tsukihi has in store for them after she leaves and Koyomi accepting defeat, Karen asks him to continue from where they stopped. ",Tsukihi Phoenix - Part 1,8,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode4246708,2012-02-26,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5516672directors0,,Na Young Seok,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19649guestStars4,,Arthur Eric Hunter,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4575735guestStars0,,Anna Kontula,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6453692writers0,,Seth Kurland,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person328012,,Thomas Stipsits,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode181161dir0,,Michael Dante DiMartino,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person365217,,Aaron D. Spears ,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5505197directors0,,Na Young Seok,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592332guestStars12,,Gretchen Koerner,guestStars,,
"What seems like a fairy tale today may be reality tomorrow. Here we have a fairy tale of the day after tomorrow. There are no more national states, only mankind and her colonies in outer space. We settle on stars far-off, the bottom of the sea is developed as living place. With what are today unimaginable speeds, the starships of tomorrow transverse the Milky Way. One of this starships is the Orion, a little piece in the giant security system which protects the Earth from outer space threats. Let's accompany the Orion and her crew at their patrols-service on the edge of infinity... ",Raumpatrouille Orion,,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries80115,1966-09-17,,,Ended,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295424guestStars3,,Marty Moreau,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1708591directors0,,Theodor Grädler,directors,,
"When Stan and Violet ask Monty to tidy his room, they suggest he turn it into a game to make it more fun. However, Monty begins to question whether it is possible to do this.",Cosmic Clean-Up,5,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5646366,2016-06-24,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741194directors0,,James Foley,directors,,
"Hoping to bury an unsightly telephone wire dangling over their yard, Larry and Cheryl befriend a pair of bizarre neighbors who must approve the burial. The husband is an incompetent lawyer but a big Seinfeld fan, so to appease him Larry arranges to have Julia Louis-Dreyfuss come for a visit. But when the actress arrives, the lawyer is missing; he's been hired to defend Jeff in a case involving a destructive kid Jeff sponsored for a Fresh Air Fund camp. At Larry's house, Julia ends up buying a bracelet from the lawyer's wife -- the same kind Larry wanted in episode 4 -- only to later accuse Larry of stealing it after he buys a similar one for Cheryl.",The Wire,6,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode186499,2000-11-19,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14188guestStars6,,Madlyn Rhue,guestStars,,
,Special Guest: Terike Haapoja,18,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646092,2013-10-02,,,,
"Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.",Family Guy,,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries75978,1999-01-31,,,Continuing,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130741dir0,,Jesse Warn,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4481716writers0,,Sarah Treem,writers,,
,About Freedom,7,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode4982482,2014-10-15,,,,
"Mike exposes the fascinating secrets behind the dirty world of special effects. He explores this very strange world as he is transformed into a real life zombie by special effects artist, Toby Sells. Also, Mike gets dirty harvesting kelp.",Special Effects Artist,15,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode339100,2007-10-30,,,,
"The Monarch sends Dr. Girlfriend undercover to seduce Dr. Venture in order to inject him with a body-altering serum. Meanwhile, Brock is deeply depressed to he learn his secret agent license to kill has expired, but the boys are hell-bent on helping him cram for his government exam.",Mid-Life Chrysalis,8,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode81675,2004-09-25,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19597dir0,,Barry Levinson,director,,
"As the team tries to control fallout from damaging testimony and leaks, everyone is under suspicion and tensions flare between Frank and Claire.",Chapter 63,11,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode5937321,2017-05-30,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1708591writers0,,Herbert Reinecker,writers,,
,Special Guests: Pekka Lehto and Venla Mäntysalo,59,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode4988874,2014-09-17,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode301210dir0,,Bryan Gordon,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19608directors1,,Tom Fontana,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1129081dir0,,Jeff Schaffer,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19683guestStars4,,Leeanna Saunders,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6412710dir1,,Shana Goldberg-Meehan,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19599directors1,,Tom Fontana,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14138guestStars4,,Natalie Trundy,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14128dir0,,Bernard Girard,director,,
"'The ''rough magic'' of William Shakespeare's onstage verse. Featured performers: John Gielgud, Peggy Ashcroft, and Ralph Richardson.","Shakespeare, 1564-1616",5,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode4783333,1984-05-30,,,,
"A girl complains to the desk sergeant about her father's abuse of her mother. Meldrick spends the night remembering Crosetti with the Chris and Eva Thormann. Chris reflects on his own memories of the shooting incident that blinded him, the shooter is now up for parole. Bayliss with Pembleton investigate the homicide of a man shot to death in his own house. The shooter, the murdered man's wife will testify, is their daughter. The case triggers a painful memory for Tim who goes to visit his Uncle George.",Double Blind,18,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode19669,1997-04-11,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186508directors0,,Jeff Garlin,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14117directors0,,Josef Leytes,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5264167writers0,,Nic Pizzolatto,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1708711writers0,,Fritz Böttger,writers,,
,Episode 19,19,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5285507,2015-09-07,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6906132directors0,,Rob Cohen,directors,,
,Episode 1,1,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5284413,2015-07-06,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186499directors0,,Larry Charles,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19633guestStars2,,Theara J. Ward,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6847480guestStars8,,Joaquin Obradors,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person79588,,Luke Ward-Wilkinson,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode255692directors0,,Nick Wood,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode373860guestStars0,,Harant Alianak,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186516guestStars5,,George Macminn,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5356177dir1,,Tomoyuki Itamura,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person349632,,Marcia Warren,actor,,
