title,price,manufacturer,description,entityUrl
11105947 symantec backup exec 11d for windows small business server standard - w/ continu,479.12,,symantec 11105947 : usually ships in 24 hours : in stock : symantec backup exec 11d for windows small business server is designed to deliver cost-effective easy-to-use and highly reliable data protection for microsoft small business servers.,http://www.google.com/base/feeds/snippets/13701707796339492971
t5321a hp storageworks storage mirroring for aio edition - license - 1 host - win,1834.26,,hp t5321a : usually ships in 24 hours : : natural and man-made disasters can occur when you least expect it - serving as a reminder that in less than a moment's notice volumes of data loss can be lost.,http://www.google.com/base/feeds/snippets/13730519642830904382
12000-0611 cadopia standard - ( v. 6 ) - complete package - 1 user - cd - win,235.17,,cadopia 12000-0611 : usually ships in 24 hours : in stock : cadopia 6 standard edition based on intellicad technology is an ideal tool for educators and students engineers architects and others who need comprehensive drafting features but do ...,http://www.google.com/base/feeds/snippets/13713362866171764392
t74-01215 microsoft windows small business server 2003 - version upgrade license - 5 addit,186.73,,microsoft t74-01215 : usually ships in 24 hours : in stock : small businesses are doing more with less in today's business environment.,http://www.google.com/base/feeds/snippets/13709659866021319390
22774 vsi-fax - ( v. 6 ) - complete package - 1 server - cd - linux,1573.45,,esker software 22774 : usually ships in 24 hours : : vsi-fax automates critical business communications which maximizes and streamlines day-to-day business operations - crucial to gaining and maintaining a competitive edge in today's fast-paced ...,http://www.google.com/base/feeds/snippets/13738577569835555248
01-ssc-5670 sonicwall cfs standard edition for sonicwall pro 4100 - subscription license ( 1,857.38,,sonicwall 01-ssc-5670 : usually ships in 24 hours : : more and more businesses schools government agencies and libraries are connecting to the internet to meet their organizational and educational goals.,http://www.google.com/base/feeds/snippets/13733941457425508916
29p4453 ibm distributed computing environment - ( v. 3.2 ) - complete package - 1 user,4160.59,,lotus development 29p4453 : usually ships in 24 hours : : the ibm distributed computing environment (dce) is a comprehensive suite of integrated yet modular products which support transparent file access and secure resource sharing in ...,http://www.google.com/base/feeds/snippets/13742974383236032665
j4300-ipsec-ltu juniper networks ipsec license for j4300 - license - 1 device,840,,juniper networks j4300-ipsec-ltu : usually ships in 24 hours : : juniper networks transforms the business of networking.,http://www.google.com/base/feeds/snippets/13742881457437494471
17911 window washer - license and media - 1 user - cd - win,21.41,,webroot software 17911 : usually ships in 24 hours : : as you work on your computer and browse the internet you leave behind traces of your activity.,http://www.google.com/base/feeds/snippets/13740083830471737972
activision 81935 spiderman 3 ps2,39.1,activision,spiderman 3 ps2 model- 81935 vendor- activision features- spiderman 2 ps3 the no.1 super hero franchise in gaming swings back on the scene on may 4 2007 as spider-man 3 the game releases simultaneously with what is anticipated to be the biggest ...,http://www.google.com/base/feeds/snippets/16488123967924476310
channel sources distribution co mlw6.0 checkmark multiledger for pc/mac,294.58,channel sources distribution co,no description available,http://www.google.com/base/feeds/snippets/11635339528486156141
ipswitch wd-1000-0900 ws_ftp pro 9 sdk w/ ws_ftp pro,325.51,ipswitch,no description available,http://www.google.com/base/feeds/snippets/5781318040297863663
nbcn1005 netbotz central - license - 5 nodes - win,749.01,,netbotz nbcn1005 : usually ships in 24 hours : : netbotz central and netbotz monitoring appliances combine to provide a comprehensive solution for it environment and equipment.,http://www.google.com/base/feeds/snippets/13826499746971897356
cww-6.1-win-mr ciscoworks for windows - ( v. 6.1 ) - version upgrade package - 1 user - upgrade,213.09,,cisco systems cww-6.1-win-mr : usually ships in 24 hours : : ciscoworks for windows 6.,http://www.google.com/base/feeds/snippets/13824212185084788308
sbqb7r quicken legal business pro 2007 - complete package - 1 user - win,69.16,,nolo.com sbqb7r : usually ships in 24 hours : : you don't need an attorney to start and run a business - most of the legal work involved simply requires reliable information and the right documents.,http://www.google.com/base/feeds/snippets/13833288364308814775
62000046dg adobe acrobat 3d - ( v. 1.0 ) - media - gov nact - tlp - cd - win - universal e,19.11,,adobe systems 62000046dg : usually ships in 24 hours : : adobe acrobat 3d software enriches collaboration by enabling extended teams to use adobe pdf documents to more securely and reliably communicate 3d design intent.,http://www.google.com/base/feeds/snippets/13830859799245226692
123-00001 microsoft visual studio 2005 team test load agent - complete package - 1 process,4792.85,,microsoft 123-00001 : usually ships in 24 hours : : today's software systems are comprised of numerous distributed services spanning platforms protocols and programming languages all with significant impact on the operations environment.,http://www.google.com/base/feeds/snippets/13816264129023871640
eq771av aba microsoft windows xp professional - license and media - 1 user - cto - english -,137.09,,hp eq771av aba : usually ships in 24 hours : : microsoft windows xp professional is the next version of the windows operating system which is designed for businesses of all sizes and for individuals who demand the most from their computing ...,http://www.google.com/base/feeds/snippets/13815880020874835605
92722 tun plus 2006 - competitive upgrade license and media - 1 user - win,166.15,,esker software 92722 : usually ships in 24 hours : : a unique approach to host access and host access management enables unparalleled breadth of connectivity - along with multilingual support.,http://www.google.com/base/feeds/snippets/13818002664289808737
ma888z/a final cut studio - ( v. 2 ) - version upgrade package - 1 seat - dvd - mac,460.7,,apple computer ma888z/a : usually ships in 24 hours : in stock : final cut studio helps take you beyond mere editing.,http://www.google.com/base/feeds/snippets/13817411211799056426
bt00nna ibm rational clearcase lt - ( v. 6.0.0 ) - media - cd - win hp-ux solaris - en,108.95,,ibm bt00nna : usually ships in 24 hours : : ibm rational clearcase lt is a reliable entry-level version control tool that is designed for small project workgroups.,http://www.google.com/base/feeds/snippets/13807969577582739865
910523-002 rumba as/400 edition - ( v. 7.2 ) - upgrade package - 1 processor - tier p50 - c,20069.43,,netmanage 910523-002 : usually ships in 24 hours : : rumba as/400 edition provides connectivity from windows desktops to ibm as/400 host applications and databases.,http://www.google.com/base/feeds/snippets/13808926181344854006
ba0f8ml ibm websphere mq - ( v. 6.0.1 ) - media - cd - linux unix win - multi,143.01,,ibm ba0f8ml : usually ships in 24 hours : : websphere mq the core of the mq family provides application connectivity.,http://www.google.com/base/feeds/snippets/13809739040028611561
pix-sw-sc-50= cisco pix software security contexts - license - 50 additional users,17721.99,,cisco systems pix-sw-sc-50= : usually ships in 24 hours : : cisco pix software security contexts enables creation of multiple security contexts (virtual firewalls) within a single cisco pix security appliance with each context having its own set of ...,http://www.google.com/base/feeds/snippets/13794247902360813779
wg017285 watchguard spamblocker - subscription license renewal ( 1 year ) - 1 appliance,1335.25,,watchguard technologies wg017285 : usually ships in 24 hours : : spam accounts for at least 63% of all e-mail traffic.,http://www.google.com/base/feeds/snippets/13794428911405975021
